job_id,memory_GB,network_log10_MBps,local_IO_log10_MBps,NFS_IO_log10_MBps,failed
jobID745359,7.4841,-0.5672,-0.8004,-0.0752,0
jobID2225815,10.0206,2.6921,-0.9255,-3.0000,0
jobID156911,28.9111,-0.4296,-0.6402,-3.0000,0
jobID2404706,28.8166,2.3143,-0.7711,0.5902,0
jobID435636,60.0474,3.4966,-0.1056,1.9452,0
jobID2393464,9.7315,0.6044,-0.3226,-0.0776,0
jobID1441736,10.0308,0.3558,0.1470,0.0651,0
jobID658149,7.4787,0.5786,0.8394,-3.0000,0
jobID1352401,95.7409,1.5807,-0.1638,-3.0000,0
jobID134768,28.9254,1.2155,-0.4386,3.2951,0
jobID2478962,147.1674,3.3201,0.4238,0.8733,0
jobID1021669,32.3946,1.9964,-1.1742,-3.0000,0
jobID379401,14.5556,0.0463,-0.7519,-3.0000,0
jobID1489005,30.9595,3.2993,-0.6752,-3.0000,0
jobID578284,7.8878,2.8586,0.3556,-1.6356,0
jobID1363332,9.7559,-0.4249,0.0222,-3.0000,0
jobID1891468,9.7954,2.6330,-0.6753,2.6176,0
jobID2080278,21.8709,-0.0278,0.1637,-3.0000,0
jobID2297222,7.7131,-1.5997,-0.7805,-3.0000,0
jobID2054124,144.5067,-1.0031,-0.1156,-2.9922,0
jobID1240227,7.6776,2.1248,-0.9534,-0.3267,0
jobID1971232,8.2691,2.2998,-0.2966,-0.1688,0
jobID2588086,13.0292,2.6068,-0.9254,1.2798,0
jobID348043,30.1964,2.5396,-0.0127,2.1003,0
jobID226312,30.1805,2.7334,-0.1291,1.8771,0
jobID877113,19.4196,2.5656,0.1498,2.2246,0
jobID740686,14.6220,1.4846,-0.6349,-3.0000,0
jobID3076405,5.0613,1.2039,-0.4940,-3.0000,0
jobID287031,22.4921,3.3373,-0.7607,-3.0000,0
jobID349268,22.4672,0.7819,-0.8783,0.8372,0
jobID806634,46.7882,1.9490,1.1855,-0.4639,0
jobID1144600,44.9586,2.2365,-0.1809,0.6353,0
jobID2174419,22.5824,-0.3781,0.0661,-3.0000,0
jobID3562661,22.5359,0.5088,-0.7684,0.4827,0
jobID2151204,10.3891,2.5764,-1.1825,-3.0000,0
jobID2630444,7.5000,3.3765,-0.8606,-3.0000,0
jobID2585273,33.7363,-1.2969,1.0234,-2.9210,0
jobID1777536,10.2137,-0.7328,0.9450,-3.0000,1
jobID2414330,13.1402,2.3720,-0.9346,-2.9923,0
jobID1508799,12.8877,2.6258,-1.2257,-3.0000,0
jobID928651,32.6712,3.3651,-0.9688,-3.0000,0
jobID1108484,18.2897,-1.5765,0.4145,-3.0000,0
jobID2732031,4.9539,2.6072,-1.0457,-0.5173,0
jobID393167,74.4636,1.1426,0.2565,-3.0000,0
jobID810148,7.7205,2.8155,-1.0971,-3.0000,0
jobID568615,31.2013,-1.4274,-0.2565,-3.0000,0
jobID2486100,75.8007,1.7376,1.1546,1.6762,0
jobID2975839,10.0502,0.4978,-0.5577,-0.4466,0
jobID1945351,43.6130,0.9052,-0.5663,0.9604,0
jobID1717097,23.4115,1.9175,-1.1254,1.8795,0
jobID3441295,4.9281,0.1108,0.1068,-3.0000,1
jobID944640,34.8152,-1.5098,-0.6074,-3.0000,0
jobID762688,7.5208,2.9069,0.3228,-1.5986,0
jobID2753921,25.2155,-1.2815,-0.7011,-3.0000,0
jobID3006515,9.9972,2.3220,-1.1266,-3.0000,0
jobID3549999,5.0499,-0.3234,0.6954,-3.0000,0
jobID1567997,309.6801,0.4944,-0.2303,-3.0000,0
jobID1438315,9.9509,0.5401,0.3724,0.2418,0
jobID2009978,21.6576,-0.1584,0.1640,-3.0000,0
jobID116257,7.2774,-2.0319,-1.3263,-3.0000,0
jobID1014570,15.4237,3.2574,-0.9293,-3.0000,1
jobID1818935,7.9688,-1.3015,-0.9608,-1.8016,0
jobID1849931,9.9067,0.4126,0.2721,-0.1629,0
jobID706743,10.9503,1.0016,0.3555,-3.0000,0
jobID1080914,12.7913,0.3568,0.0644,-3.0000,0
jobID3347764,5.5092,2.7662,-0.3149,-3.0000,0
jobID3176470,4.9825,0.1290,0.1744,-3.0000,1
jobID3438912,32.1465,-1.2546,0.8322,-2.9210,0
jobID1757216,20.8093,-0.2611,0.4501,-3.0000,0
jobID3180160,12.5833,3.1882,-1.0119,-3.0000,0
jobID637914,30.3947,3.1191,-0.3704,-1.5349,0
jobID2409205,7.5573,1.1569,-0.2025,0.6792,0
jobID1713755,15.1784,0.5882,0.6103,0.3156,1
jobID898770,10.8531,2.5124,-1.3100,-0.3865,0
jobID122377,7.3254,0.3109,-0.1386,-1.6138,0
jobID1631653,71.9751,3.7451,-0.8651,-1.9535,0
jobID553426,7.3423,0.5654,-0.2015,-0.4432,1
jobID321874,15.0870,0.2036,-0.3207,-3.0000,0
jobID1335042,18.1955,-1.6574,-0.7602,-3.0000,0
jobID2662930,5.0258,2.5567,-1.3949,-2.6862,0
jobID853550,7.4529,0.2521,-0.2627,-0.1533,0
jobID3509126,5.2102,0.1255,0.2315,-3.0000,1
jobID527952,7.4678,3.0128,-0.8206,-3.0000,0
jobID2230778,50.7491,1.6300,0.7859,-3.0000,0
jobID3128036,9.9292,3.2222,-1.2033,-3.0000,0
jobID1792152,29.6460,2.7734,-0.2532,1.9114,0
jobID1970437,11.6752,-0.5010,-0.7936,-0.7391,0
jobID185958,7.5076,2.8229,-0.5406,-3.0000,0
jobID921453,24.6405,0.5881,0.7183,-3.0000,0
jobID1438350,10.0701,0.5103,0.6383,-0.0831,0
jobID249377,7.2172,2.6697,-0.2956,-3.0000,0
jobID1529997,9.8909,1.5295,-0.7228,1.4811,0
jobID321616,14.6291,0.0318,0.2685,-3.0000,0
jobID1919381,10.1767,0.5687,0.7729,0.2854,0
jobID613905,112.4820,-0.8677,0.6284,-3.0000,0
jobID535756,15.4935,-1.7474,0.0933,-3.0000,0
jobID1966560,23.7115,1.6692,0.5688,0.8115,1
jobID2445289,41.4161,-0.3400,0.2443,-3.0000,0
jobID3512336,4.9477,0.5440,0.6398,-3.0000,1
jobID1358457,28.9020,3.0001,-0.8497,-3.0000,0
jobID1080903,16.8794,2.6292,0.5560,2.5821,0
jobID2980224,27.1653,-0.7466,1.0538,-3.0000,0
jobID3395695,15.3370,2.7075,0.3056,1.3661,0
jobID2975729,9.9175,0.0587,-0.6916,-0.1217,0
jobID898756,10.6538,-1.0661,-0.7424,-3.0000,0
jobID1266939,10.8653,2.5911,-1.1484,-3.0000,0
jobID3544536,5.0634,2.6501,-1.4547,-0.9847,0
jobID1773566,25.5052,-2.1365,-1.2267,-3.0000,0
jobID2768367,7.6155,2.2150,-1.1157,-0.3435,0
jobID658368,7.2593,0.9721,0.6282,-3.0000,0
jobID2401295,30.7147,1.3467,1.2075,-0.4071,0
jobID3373573,32.3837,-1.2926,0.8549,-2.9097,0
jobID1430395,9.9850,0.5049,0.5115,0.1353,0
jobID879410,9.5765,2.8176,-0.2464,1.5567,0
jobID2587094,33.3908,-1.2187,0.8758,-2.9210,0
jobID3512058,5.2099,0.1228,0.1639,-3.0000,1
jobID57153,8.0011,-0.0628,-1.1310,-3.0000,0
jobID674623,3.7158,0.3040,-0.7292,-3.0000,0
jobID981952,22.1702,0.3259,-0.7881,-3.0000,0
jobID648806,15.5159,0.4436,0.5572,-3.0000,0
jobID2756567,12.4177,0.2778,-0.0832,0.1063,0
jobID305517,7.4836,0.5774,0.7930,-3.0000,0
jobID3366669,12.2729,1.9692,0.8457,2.1563,1
jobID1721495,9.8345,-1.8563,0.1443,-3.0000,0
jobID398172,14.9154,3.8092,-0.5625,1.2969,0
jobID1440259,24.5818,0.1924,-0.2134,0.0569,0
jobID2266470,7.6889,-1.3052,0.0515,-1.8475,0
jobID3495539,5.0353,-0.1803,0.5932,-1.2194,0
jobID3011185,10.4070,0.4325,-0.1261,-3.0000,0
jobID2818612,9.8287,1.0783,-0.4888,-3.0000,0
jobID1046258,164.6308,-1.3134,0.1099,-3.0000,0
jobID1119284,15.8232,-2.3869,-1.1117,-3.0000,0
jobID2271317,7.3568,-0.6614,0.2207,-3.0000,0
jobID458664,15.6821,2.5505,-0.5782,1.1154,0
jobID327744,29.2568,1.0739,-0.3001,3.4033,0
jobID2359109,23.4344,2.9787,-0.4163,-3.0000,0
jobID876331,24.1997,0.3363,-0.6435,0.3139,0
jobID2255779,20.9333,-1.9207,0.3971,-3.0000,0
jobID744512,23.9377,3.6330,-0.5641,-3.0000,0
jobID1273255,15.6862,0.4923,-0.0499,1.1320,0
jobID809414,22.6981,3.5782,-0.6142,-1.5084,1
jobID1976062,19.9021,0.5806,0.5410,-3.0000,0
jobID1746339,16.5922,3.0150,-1.0020,2.0642,0
jobID1270299,15.1762,0.9689,0.1030,0.6850,0
jobID713083,37.8308,-0.8067,0.9613,-3.0000,0
jobID501562,11.4541,-0.5736,-1.2749,-3.0000,0
jobID1990641,20.6700,0.3895,-0.8413,1.0984,0
jobID158119,7.2322,-0.9589,0.7093,-3.0000,0
jobID3467145,10.0444,3.2334,0.0586,-3.0000,0
jobID2318920,137.7518,2.1401,0.0627,-3.0000,0
jobID1482158,45.0053,-1.6900,-1.0367,-1.9281,0
jobID2267541,32.6644,2.1825,-0.0445,-3.0000,0
jobID3502336,32.3995,-1.2970,0.9846,-2.9241,0
jobID2895849,15.7867,-0.0394,-0.9435,-1.6791,0
jobID2378385,26.0045,-1.1383,0.3547,-3.0000,0
jobID1453114,70.4862,3.4306,-0.7759,-3.0000,1
jobID2712710,10.0002,-0.0688,-1.1375,-0.6386,0
jobID550095,7.4480,-0.2214,-0.5499,0.3968,0
jobID37397,21.4861,-0.0961,0.2117,-3.0000,0
jobID2026263,72.3680,2.8379,-0.0395,-3.0000,0
jobID1914671,19.5402,0.4308,0.7108,-3.0000,0
jobID1653811,24.2055,1.4778,-0.3920,0.2742,0
jobID1641151,10.0506,1.6904,-0.3682,1.6953,0
jobID1855240,14.7057,3.3406,-1.0742,1.5603,0
jobID2297144,25.1448,-2.6271,-0.7265,-3.0000,0
jobID2579438,5.3635,2.6450,-1.2121,-2.8969,0
jobID2555447,9.9862,-0.0337,-1.0816,-0.6384,0
jobID325147,14.7920,-1.5951,-0.5535,-3.0000,0
jobID2759554,10.5083,2.7136,-0.8277,-0.6471,0
jobID3101280,5.1139,0.1281,0.1904,-3.0000,1
jobID3509051,5.1306,0.7649,0.2421,-3.0000,0
jobID2733518,4.9431,2.5820,-0.9830,-2.4887,0
jobID765606,23.6944,-0.5351,1.0589,-3.0000,0
jobID281133,14.7976,3.0558,-0.9611,-3.0000,0
jobID794698,3.5205,-2.3927,-0.8518,-3.0000,0
jobID2265400,13.5330,-0.2507,-0.5164,-1.6706,0
jobID443083,7.3825,-2.3767,0.2804,-3.0000,0
jobID2666014,5.0379,2.6248,-1.2045,-2.6932,0
jobID3133241,14.8824,-1.0803,1.0566,-3.0000,1
jobID3627353,5.0109,-0.3432,-0.9362,-3.0000,0
jobID592097,15.0483,-1.3006,0.4919,-3.0000,0
jobID2965729,14.9630,-0.8070,-0.3825,-3.0000,0
jobID719579,7.5034,0.5871,0.7203,-3.0000,0
jobID3372707,33.5957,-1.3031,1.1465,-2.9052,0
jobID830778,15.2740,-2.3912,-0.1766,-3.0000,0
jobID647799,15.7978,0.4590,0.5736,-3.0000,0
jobID292563,24.2741,3.0540,-0.6513,-3.0000,0
jobID1165796,35.5939,2.7456,-0.2054,2.1400,0
jobID1984761,22.3745,0.4530,0.6504,-3.0000,0
jobID3023701,7.6635,2.5792,-0.4245,2.3602,0
jobID1279605,28.5498,3.0808,-0.4006,-3.0000,0
jobID2411722,44.2516,-0.3988,1.1728,-3.0000,0
jobID3367863,13.1030,2.5468,-0.0273,1.4902,0
jobID493638,7.3140,2.8164,-0.4153,-3.0000,0
jobID357927,28.8975,2.5821,-0.0135,2.1053,0
jobID680510,14.6287,-1.7530,0.2546,-3.0000,0
jobID1514635,20.0796,0.1634,-0.2658,0.1447,0
jobID1150516,24.0184,2.4623,-0.4536,1.7865,0
jobID1698722,25.3802,3.3456,-0.0802,-1.2089,1
jobID424705,15.2362,-1.3867,-0.6563,-3.0000,0
jobID2108299,30.1968,-0.1604,1.0770,-3.0000,0
jobID2660795,5.0395,2.6215,-1.0525,-0.9499,0
jobID3512368,4.9172,0.1140,0.1397,-3.0000,1
jobID667073,14.4277,3.4551,-0.8742,-3.0000,0
jobID3442165,12.5369,3.6221,-1.0130,-3.0000,0
jobID2583829,33.8849,-1.0508,0.0800,-2.9937,0
jobID3495725,5.1692,2.6369,-1.2412,-2.4736,0
jobID963676,61.7878,3.1900,-0.6677,-3.0000,0
jobID1918141,18.1805,-1.4412,0.3071,-3.0000,0
jobID414030,15.2636,-1.9157,0.5354,-3.0000,0
jobID1920135,60.1650,-1.2805,0.0863,-0.9848,0
jobID1106759,153.5568,2.0579,0.7362,-3.0000,0
jobID2223521,67.5849,-1.2655,-0.1807,-2.9731,0
jobID711024,14.3927,1.2775,0.4329,-0.9263,0
jobID548766,7.3319,-0.3270,0.2465,-0.2009,0
jobID356062,7.5296,1.8879,-1.1957,-1.2826,0
jobID2538488,5.0885,-1.6972,-0.7081,-2.4151,0
jobID359235,15.0017,3.1938,-0.4927,-3.0000,0
jobID941896,28.0994,2.7320,-0.9178,-0.7462,0
jobID478891,15.0112,-1.7829,-0.6631,-3.0000,0
jobID1805675,11.0931,-0.1322,0.1768,-3.0000,0
jobID2337891,24.0508,-2.0829,-1.3101,-3.0000,0
jobID1606988,10.0192,1.5943,-0.9650,1.5947,0
jobID1882675,21.7640,0.9826,1.0077,-3.0000,0
jobID541513,7.6775,0.5753,0.8706,-3.0000,0
jobID986059,30.9295,3.5697,-0.7051,-3.0000,0
jobID539019,116.5880,-1.0020,-0.0132,-3.0000,0
jobID623542,30.0842,0.0781,0.4706,-2.9810,0
jobID705363,15.5009,-1.6575,-0.9064,-2.1542,0
jobID1462607,19.2245,3.8118,-0.5743,-3.0000,0
jobID3060409,15.0038,3.6584,-0.9248,0.8896,0
jobID1361651,44.3553,2.0745,-0.5112,-3.0000,0
jobID2564752,15.1529,0.1823,0.7332,-3.0000,0
jobID1215202,16.2167,1.0079,-0.3794,-3.0000,0
jobID1855628,11.2252,-2.1173,0.0560,-3.0000,0
jobID3284137,20.0378,3.0715,-0.2492,2.0441,0
jobID1537887,7.7077,0.6294,-0.2733,-0.8309,0
jobID1267297,17.9468,1.9378,-0.9262,0.9745,0
jobID88276,7.6615,1.8888,-0.0603,1.7390,0
jobID2352712,9.9325,0.5589,0.3980,-0.0127,0
jobID1985638,88.6863,2.4843,0.6722,-3.0000,0
jobID528757,7.2912,-2.3520,-1.2435,-3.0000,0
jobID1347742,9.7656,0.4367,0.4255,0.1307,0
jobID3470100,33.0326,-1.1909,1.4872,-2.7262,0
jobID401593,24.7586,2.7133,-0.0349,-3.0000,0
jobID233899,22.8248,3.0517,-0.0117,-3.0000,0
jobID2287983,8.4444,0.2685,-0.5177,-0.7635,0
jobID202320,21.9310,3.2342,-0.5249,-3.0000,0
jobID3441354,5.0456,2.2242,-0.6654,-3.0000,0
jobID388543,7.1271,-0.5218,-0.8823,-0.5773,0
jobID2480913,67.7511,3.3384,-1.0441,-2.4551,0
jobID1294650,65.5654,2.6709,-0.6743,-3.0000,0
jobID1536899,30.6892,1.5001,0.3191,-3.0000,0
jobID1656040,15.7566,1.7936,-0.7992,-0.3879,0
jobID265253,58.4819,3.4748,-0.0009,1.8475,0
jobID441058,14.6884,2.7417,-0.8587,-3.0000,1
jobID296184,91.0549,3.7521,0.2989,-3.0000,0
jobID957665,24.1736,3.2569,-1.1989,1.6531,0
jobID806377,14.5706,0.1491,-0.7630,-3.0000,0
jobID497768,7.4193,1.0672,-0.8692,-0.6812,0
jobID1119498,22.1787,-2.3020,-1.2312,-3.0000,0
jobID2759836,7.6776,-2.0597,-0.8896,-3.0000,0
jobID1635254,45.7629,-1.3779,-0.4009,-3.0000,0
jobID191815,43.4946,-0.8920,-0.0989,-3.0000,0
jobID607536,14.5194,-1.4091,-0.8922,-1.5956,0
jobID1849929,9.8062,0.4997,0.2918,-0.0778,0
jobID2285480,15.4382,-1.1052,-0.0539,-3.0000,1
jobID1788881,15.5173,-1.7469,0.4405,-3.0000,0
jobID365508,15.4799,3.1725,-0.6579,-3.0000,0
jobID543808,7.3879,2.6915,-0.9837,-3.0000,0
jobID1308918,43.6152,3.4260,0.0927,-3.0000,0
jobID911033,15.7766,0.4134,-0.3391,-1.1082,0
jobID1224848,44.5834,2.5113,-0.9197,-2.9909,0
jobID307503,14.8441,2.8229,-0.8805,-3.0000,1
jobID1846772,64.9005,3.8161,-0.9486,-2.9745,0
jobID493108,7.3604,3.0276,-0.6264,-3.0000,0
jobID3635039,38.2410,-1.2910,0.9522,-2.9096,0
jobID116132,14.3013,-0.3162,-0.6791,-1.8100,0
jobID398962,7.5045,0.2591,-0.6275,0.3526,0
jobID578279,94.3092,-0.3146,0.3667,-3.0000,0
jobID2359145,31.3545,3.5920,-0.6854,-3.0000,0
jobID3543818,5.1337,2.4925,-1.0721,-2.5627,0
jobID1289408,12.9601,2.8383,-0.8462,2.3074,0
jobID1881873,41.6264,0.2485,0.1526,0.5737,1
jobID2112268,14.8115,3.3507,-1.1048,-1.1847,1
jobID1531731,9.9567,0.5628,0.6448,0.2260,0
jobID415389,7.6196,-0.1189,-0.9678,-3.0000,0
jobID1604328,9.7732,-0.9072,-0.1038,-3.0000,0
jobID1918621,9.8150,0.5016,0.2636,-0.0444,0
jobID1606777,10.1120,1.6282,-0.8645,1.5742,0
jobID3507079,12.3167,-0.2191,0.7272,-3.0000,0
jobID3502562,12.6477,2.6273,-0.5353,0.2751,0
jobID2410388,15.8108,-1.8595,0.2929,-3.0000,0
jobID1171748,10.0469,0.5398,0.2299,0.0404,0
jobID3045703,5.0495,0.0081,-0.1537,-3.0000,0
jobID1490908,24.7963,0.3258,-0.6309,0.3003,0
jobID3044691,13.6219,-1.7109,-0.8389,-3.0000,0
jobID424138,14.8804,2.2228,-0.8660,-3.0000,0
jobID2348752,10.1774,0.6318,0.4314,-3.0000,0
jobID831646,38.9651,0.3232,0.3378,-3.0000,0
jobID1193875,54.5999,0.8480,-0.5850,-3.0000,0
jobID225197,22.2163,3.2712,-0.8097,-3.0000,0
jobID284432,7.5032,-0.2313,-1.2141,-3.0000,0
jobID590624,14.8476,-1.1043,-0.3861,-3.0000,0
jobID1070509,10.0304,-2.1038,-1.0418,-3.0000,0
jobID1353044,10.9068,-2.2936,-0.7378,-3.0000,0
jobID3333902,24.8704,-1.1870,0.2127,-3.0000,0
jobID1272985,24.7666,2.4993,-0.7018,-0.0593,0
jobID1343434,9.8349,0.5058,0.4308,-0.1690,0
jobID2254285,15.4435,1.7198,-0.9883,-3.0000,0
jobID125840,36.6131,1.5856,-0.3888,-3.0000,0
jobID2002578,9.7517,1.2915,0.0012,0.2640,0
jobID2285574,15.6040,1.7223,-1.1517,-3.0000,0
jobID1597679,11.8809,0.6469,-0.6319,0.3111,0
jobID1697310,8.3000,1.5893,-1.1370,-3.0000,0
jobID321838,14.7874,-1.5685,-0.5383,-3.0000,0
jobID3085352,5.2527,0.1107,0.2025,-3.0000,1
jobID2550135,10.2368,-0.0778,-0.9805,-0.4226,0
jobID851690,15.0924,0.5747,0.4162,-3.0000,0
jobID553284,7.4805,0.9816,0.3483,-0.0218,1
jobID248520,58.6746,-0.3459,1.0383,-3.0000,0
jobID805102,40.4681,-1.4457,-0.4487,-3.0000,0
jobID2489055,15.1940,3.5553,-1.0153,-3.0000,1
jobID1023311,32.6281,1.9932,-1.2196,-3.0000,0
jobID249044,11.1338,1.4854,-0.8919,0.8217,0
jobID2587970,33.3495,-1.3229,0.9127,-2.9241,0
jobID385740,22.3149,0.4252,-0.6721,-3.0000,0
jobID388508,7.3380,2.7877,-0.6260,-3.0000,0
jobID2065484,22.7842,-1.2658,0.2987,-3.0000,0
jobID153557,7.1101,-2.4774,0.1016,-3.0000,0
jobID1062487,164.7968,3.6660,-0.1270,-2.7490,0
jobID226687,33.5248,0.9948,-0.0930,1.7023,1
jobID1588356,8.0318,-1.5594,0.9248,-3.0000,0
jobID399193,7.1687,0.2424,-0.6644,0.6462,0
jobID1141744,44.2476,-1.1172,-0.5352,-3.0000,0
jobID766521,11.0919,2.6889,-0.6149,-3.0000,0
jobID456289,19.6733,0.6284,-0.4325,0.2424,0
jobID312943,14.6897,-2.0795,-0.9209,-3.0000,0
jobID1152049,12.6809,-0.7929,-0.3745,-1.6902,0
jobID420235,59.5749,2.6971,-0.0522,2.6988,0
jobID553574,7.4608,0.4469,-0.2238,-0.5648,1
jobID640893,22.0239,3.3734,-0.3151,-3.0000,0
jobID3495602,5.0934,2.6156,-1.3961,-0.9236,0
jobID829309,59.9205,3.7838,0.3843,-3.0000,0
jobID2665614,5.1283,2.4329,-1.0600,-2.5443,0
jobID2524881,20.8819,-1.4201,0.7181,-3.0000,1
jobID401986,23.4663,3.4421,0.4752,-3.0000,0
jobID1825884,12.2320,0.5896,-0.5314,-2.6431,0
jobID3396284,32.8621,-1.2343,1.0223,-2.9001,0
jobID241362,15.1226,-0.4320,-0.2449,-3.0000,1
jobID152664,7.1514,2.8343,-0.3173,-3.0000,0
jobID1462989,7.6274,2.0214,-0.9736,0.9430,0
jobID1379979,10.5908,-0.3866,-1.0738,-3.0000,0
jobID3394579,19.9585,2.8424,-0.4439,1.9817,0
jobID1936034,10.3462,1.4211,-1.2488,0.5770,0
jobID1998454,24.9609,1.8713,1.0324,-1.8569,0
jobID2270898,47.4723,-1.1496,0.7517,-3.0000,0
jobID103147,29.2612,3.2833,-0.7073,-3.0000,0
jobID2034483,23.9154,3.1060,-0.5076,-3.0000,1
jobID1973206,24.2259,3.1728,-0.8036,-3.0000,0
jobID1439852,10.2682,0.4796,0.5377,0.0292,0
jobID2955766,10.3452,1.8890,-0.8366,-3.0000,0
jobID360990,30.0495,2.8199,-0.3411,-1.0291,0
jobID74565,73.6861,2.5991,1.2642,2.5323,0
jobID1089697,19.3120,0.1183,-0.3704,0.0962,0
jobID1778881,7.7451,0.6723,-0.8034,0.2241,0
jobID1062493,154.8713,3.8081,-0.6184,-1.7378,0
jobID554790,30.5586,3.1828,-0.0853,-1.6817,0
jobID3044200,4.9464,2.3801,-1.2820,-1.5716,0
jobID56407,30.9389,1.0708,0.7406,3.0403,0
jobID2630436,7.5795,3.2283,-0.3058,-3.0000,0
jobID830756,15.2422,1.0613,0.9538,-3.0000,0
jobID1382863,52.6001,-1.3670,0.4325,-3.0000,0
jobID286416,14.8178,2.7531,-0.8594,-3.0000,1
jobID405976,18.5442,-1.5410,-0.8789,-3.0000,0
jobID2814091,9.9295,3.6975,-0.4821,-3.0000,0
jobID999575,27.0298,1.1790,-0.3539,0.2757,0
jobID587348,58.5619,2.4524,0.3802,2.4505,0
jobID734114,14.8060,2.9097,-0.8069,-3.0000,0
jobID3087106,4.9708,1.1460,0.6781,-3.0000,0
jobID1859652,9.9535,0.5288,0.3698,-0.0768,0
jobID3085334,4.9625,0.0745,0.0762,-3.0000,1
jobID1697244,22.6434,2.2658,-0.2861,-1.2927,0
jobID233118,30.6086,3.1549,-0.5935,-1.5038,0
jobID2662237,6.2516,2.5775,-0.8211,-2.7214,0
jobID2223595,69.0037,-1.1744,0.0158,-2.9686,0
jobID8337,30.0522,0.4367,0.9176,-3.0000,0
jobID325413,14.8763,-1.4947,-0.1923,-3.0000,0
jobID2277096,14.3553,3.0155,-0.6471,-3.0000,0
jobID2467134,15.9345,2.1261,-1.0221,-2.9994,0
jobID1342564,147.7340,0.2825,0.1807,-3.0000,0
jobID2662324,5.3231,2.6350,-1.5066,-2.5670,0
jobID1711136,45.4205,1.4191,-0.2471,0.5444,0
jobID3635274,34.5594,-0.9226,1.2402,-2.7885,0
jobID2226244,16.0868,0.9922,-0.2585,0.7248,0
jobID821454,14.8765,0.4383,0.6553,-3.0000,0
jobID659115,15.0126,-0.1691,0.7543,-3.0000,0
jobID493377,7.1722,2.9942,-0.7966,-3.0000,0
jobID3509935,5.0947,0.5472,0.6459,-3.0000,1
jobID3433143,32.1312,-1.4361,1.2058,-2.8736,0
jobID1546730,15.6924,-0.8978,0.0982,-3.0000,1
jobID1758355,20.3403,1.7179,-0.4117,1.6239,0
jobID708795,14.8161,-1.4141,-0.5362,-3.0000,0
jobID705801,30.3592,2.7517,-0.3112,1.7557,0
jobID995887,9.9628,2.8823,0.3320,-1.6245,0
jobID880036,12.8079,0.6448,0.5816,0.3357,0
jobID2212002,19.6279,3.5700,-0.7597,-3.0000,0
jobID1179378,21.2174,-1.6872,-0.9520,-3.0000,0
jobID1181542,32.1474,3.3607,-0.6003,-3.0000,1
jobID1662234,9.6523,0.6213,0.4740,-3.0000,0
jobID1970791,12.2248,-0.6769,-0.7174,-0.9185,0
jobID609053,30.5162,0.4234,1.3922,-3.0000,0
jobID311739,14.9827,2.9508,-0.7931,-3.0000,0
jobID658896,15.0473,0.7177,0.5111,-3.0000,0
jobID3271003,7.6537,1.8541,0.4363,2.0103,0
jobID241422,14.9976,2.7935,-0.8185,-3.0000,0
jobID3370728,12.2820,-0.4879,-0.9010,-2.6489,0
jobID2112480,13.3208,-1.8986,-1.2154,-3.0000,0
jobID1273499,15.3645,0.5626,-0.5710,1.4956,0
jobID1917663,18.3436,-1.5813,0.2013,-3.0000,0
jobID2318770,79.6683,1.9452,-0.1698,1.3063,1
jobID1357435,53.0555,3.3208,-0.2749,-3.0000,0
jobID795056,7.4676,-0.1997,-0.4030,0.2584,0
jobID529355,22.0448,-0.7752,1.5653,-3.0000,0
jobID2437454,39.8550,1.3283,0.3349,-0.9695,0
jobID927466,24.7121,0.0529,1.1505,-3.0000,0
jobID2336772,8.0379,-1.4496,0.1697,-1.7328,0
jobID225921,30.1881,3.7342,-0.0074,0.6291,0
jobID1550303,40.6909,-0.7236,0.1446,-2.9921,0
jobID1239835,7.5033,1.9152,-1.1641,-0.1922,0
jobID2554859,10.0711,0.5795,-0.3965,-0.3015,0
jobID3302504,15.0794,1.9044,-0.8278,-0.2563,0
jobID1653107,12.4570,1.0918,0.0970,-3.0000,0
jobID1627864,20.5844,2.8439,-0.8425,-3.0000,0
jobID379928,18.3707,1.6877,-0.6811,-3.0000,0
jobID1545905,15.7911,2.1133,-0.2521,1.9413,0
jobID30763,29.9784,2.4740,-0.2894,-2.6557,0
jobID3510853,5.1473,0.5431,0.6491,-3.0000,1
jobID1850493,9.9181,0.1704,0.7117,-3.0000,0
jobID2603547,86.0461,3.1209,0.0069,-2.9455,0
jobID1970699,23.9088,3.1383,-0.8358,-3.0000,0
jobID1972691,8.2052,2.2436,-0.8931,-0.1524,0
jobID177560,7.5285,2.8801,-1.1985,-2.0321,0
jobID3510421,4.9833,0.7662,0.2184,-3.0000,0
jobID404916,11.0935,-1.0717,-0.5811,-3.0000,0
jobID98863,28.6483,1.4292,-0.4770,1.8348,0
jobID3433475,12.7086,0.8085,1.0104,-1.4698,1
jobID180098,57.9598,1.2366,-0.4967,-3.0000,0
jobID236997,14.8116,-1.6651,-0.7630,-2.1767,0
jobID2473758,8.0936,2.8152,0.2835,-1.6771,0
jobID1377808,367.4619,3.7038,0.5479,-1.9339,0
jobID2439442,8.2085,2.4031,0.3813,0.5948,0
jobID2408175,7.8563,-1.1031,-0.5308,-1.4647,0
jobID3346912,4.9183,2.7015,-1.3378,-3.0000,0
jobID495420,15.0118,-1.4732,-0.6527,-3.0000,0
jobID1117745,147.8052,0.2715,0.2528,-3.0000,0
jobID3419580,19.3794,3.8486,-1.0745,1.1180,0
jobID1780957,15.5047,1.2768,-0.7459,1.4523,0
jobID2204050,8.0918,0.5778,0.7655,-3.0000,0
